all	DET
there	PRON
is	VERB
no	DET
such	ADJ
thing	NOUN
as	SCONJ
an	DET
escape	NOUN
possible	ADJ
said	VERB
the	DET
spy	NOUN
firmly	ADV
 
monseigneur	NOUN
i	PRON
am	AUX
flattered	VERB
to	PART
devote	VERB
myself	PRON
to	ADP
your	DET
orders	NOUN
 
at	ADP
extermination	NOUN
said	VERB
madame	NOUN
 
the	DET
president	PROPN
asked	VERB
why	ADV
had	AUX
he	PRON
returned	VERB
to	ADP
france	PROPN
when	ADV
he	PRON
did	VERB
and	CCONJ
not	PART
sooner	ADV
 
it	PRON
is	VERB
only	ADV
a	DET
question	NOUN
of	ADP
a	DET
few	ADJ
hours	NOUN
 
said	VERB
the	DET
traveller	NOUN
then	ADV
moving	VERB
to	ADP
the	DET
brow	NOUN
of	ADP
the	DET
hill	NOUN
 
you	PRON
will	AUX
do	VERB
him	PRON
no	DET
harm	NOUN
 
that	DET
’s	VERB
a	DET
coincidence	NOUN
too	ADV
the	DET
guard	NOUN
mused	VERB
for	ADP
i	PRON
made	VERB
the	DET
same	ADJ
of	ADP
it	PRON
myself	PRON
 
what	PRON
’s	VERB
a	DET
resurrection	NOUN
man	NOUN
 
‘	PUNCT
do	AUX
you	PRON
honour	VERB
me	PRON
with	ADP
your	DET
attention	NOUN
doctor	NOUN
 
do	AUX
you	PRON
seek	VERB
any	DET
promise	NOUN
from	ADP
me	PRON
 
citizen	PROPN
doctor	PROPN
said	VERB
the	DET
first	ADJ
reluctantly	ADV
he	PRON
has	AUX
been	AUX
denounced	VERB
to	ADP
the	DET
section	PROPN
of	ADP
saint	PROPN
antoine	PROPN
 
do	AUX
n’t	PART
go	VERB
and	CCONJ
tell	VERB
me	PRON
that	SCONJ
you	PRON
buried	VERB
cly	ADV
 
mr	PROPN
lorry	PROPN
handed	VERB
him	PRON
a	DET
paper	NOUN
through	ADP
the	DET
throng	NOUN
 
then	ADV
say	VERB
the	DET
prisoner	NOUN
 
you	PRON
are	AUX
not	PART
going	VERB
out	ADP
i	PRON
hope	VERB
 
i	PRON
hope	VERB
you	PRON
care	VERB
to	PART
be	AUX
recalled	VERB
to	ADP
life	NOUN
 
he	PRON
was	AUX
delivered	VERB
to	ADP
you	PRON
 
you	PRON
know	VERB
my	DET
vagabond	NOUN
and	CCONJ
restless	NOUN
habits	NOUN
 
i	PRON
met	VERB
himby	PROPN
accidenta	PROPN
day	PROPN
and	CCONJ
half	NOUN
’s	NOUN
journey	NOUN
out	SCONJ
of	ADP
paris	PROPN
 
o	INTJ
heaven	PROPN
our	DET
suffering	NOUN
 
you	PRON
were	VERB
always	ADV
in	ADP
the	DET
front	ADJ
rank	NOUN
and	CCONJ
i	PRON
was	VERB
always	ADV
behind	ADV
 
try	VERB
them	PRON
again	ADV
 
you	PRON
was	VERB
a	DET
spywitness	NOUN
at	ADP
the	DET
bailey	PROPN
 
do	AUX
n’t	PART
suffer	VERB
for	ADP
me	PRON
 
returned	VERB
madame	NOUN
coolly	ADV
and	CCONJ
lightly	ADV
if	SCONJ
people	NOUN
use	VERB
knives	NOUN
for	ADP
such	ADJ
purposes	NOUN
they	PRON
have	AUX
to	PART
pay	VERB
for	ADP
it	PRON
 
but	CCONJ
i	PRON
though	SCONJ
a	DET
common	ADJ
dog	NOUN
so	ADV
struck	VERB
at	ADP
him	PRON
as	SCONJ
to	PART
make	VERB
him	PRON
draw	VERB
 
that	SCONJ
he	PRON
had	VERB
his	DET
reasons	NOUN
for	ADP
this	DET
he	PRON
knew	VERB
full	ADJ
well	ADV
 
and	CCONJ
went	VERB
on	ADP
sawing	VERB
his	DET
wood	NOUN
 
we	PRON
seek	VERB
him	PRON
 
nobody	PRON
had	AUX
made	VERB
any	DET
acknowledgment	NOUN
of	ADP
mr	PROPN
carton	PROPN
’s	PART
part	NOUN
in	ADP
the	DET
day	NOUN
’s	PART
proceedings	NOUN
nobody	PRON
had	AUX
known	VERB
of	ADP
it	PRON
 
charles	PROPN
evrémonde	PROPN
called	VERB
darnay	PROPN
was	VERB
at	ADP
length	NOUN
arraigned	ADJ
 
he	PRON
was	VERB
a	DET
true	ADJ
briton	PROPN
and	CCONJ
hoped	VERB
there	PRON
were	VERB
many	ADJ
like	SCONJ
him	PRON
 
heaven	PROPN
is	VERB
my	DET
witness	NOUN
that	DET
i	PRON
love	VERB
her	PRON
 
it	PRON
is	VERB
a	DET
forlorn	ADJ
hope	NOUN
at	ADP
the	DET
best	ADJ
and	CCONJ
not	PART
much	ADV
the	DET
forlorner	NOUN
for	ADP
being	AUX
delayed	VERB
till	SCONJ
dark	ADJ
 
oh	INTJ
dear	INTJ
no	INTJ
 
‘	PUNCT
nevertheless	ADV
doctor	NOUN
my	DET
sister	NOUN
married	VERB
 
rain	NOUN
was	AUX
really	ADV
falling	VERB
in	ADP
large	ADJ
drops	NOUN
and	CCONJ
he	PRON
showed	VERB
the	DET
back	NOUN
of	ADP
his	DET
hand	NOUN
with	ADP
raindrops	NOUN
on	ADP
it	PRON
 
defarge	PROPN
closed	VERB
the	DET
door	NOUN
carefully	ADV
and	CCONJ
spoke	VERB
in	ADP
a	DET
subdued	ADJ
voice	NOUN
 
i	PRON
wish	VERB
you	PRON
to	PART
know	VERB
that	SCONJ
you	PRON
have	AUX
been	VERB
the	DET
last	ADJ
dream	NOUN
of	ADP
my	DET
soul	NOUN
 
you	PRON
think	VERB
it	PRON
necessary	ADJ
to	PART
keep	VERB
the	DET
unfortunate	ADJ
gentleman	NOUN
so	ADV
retired	ADJ
 
i	PRON
walked	VERB
into	ADP
the	DET
wineshop	NOUN
here	ADV
close	ADV
after	ADP
you	PRON
and	CCONJ
sat	VERB
near	SCONJ
you	PRON
 
yours	PRON
is	VERB
a	DET
long	ADJ
life	NOUN
to	PART
look	VERB
back	ADV
upon	SCONJ
sir	NOUN
 
mr	PROPN
lorry	PROPN
held	VERB
it	PRON
open	ADJ
in	ADP
his	DET
hand	NOUN
gazing	NOUN
in	ADP
his	DET
earnest	ADJ
face	NOUN
 
i	PRON
do	AUX
seek	VERB
that	DET
 
she	PRON
did	AUX
not	PART
know	VERB
that	SCONJ
the	DET
girl	NOUN
was	VERB
dead	ADJ
 
with	ADP
a	DET
sigh	NOUN
of	ADP
great	ADJ
compassion	NOUN
 
no	DET
human	ADJ
intelligence	NOUN
could	VERB
have	AUX
read	VERB
the	DET
mysteries	NOUN
of	ADP
his	DET
mind	NOUN
in	ADP
the	DET
scared	VERB
blank	ADJ
wonder	NOUN
of	ADP
his	DET
face	NOUN
 
the	DET
strong	ADJ
tide	NOUN
so	ADV
swift	ADJ
so	ADV
deep	ADJ
and	CCONJ
certain	ADJ
was	VERB
like	SCONJ
a	DET
congenial	ADJ
friend	NOUN
in	ADP
the	DET
morning	NOUN
stillness	NOUN
 
’	PUNCT
there	PRON
was	VERB
no	DET
variation	NOUN
in	ADP
the	DET
order	NOUN
or	CCONJ
the	DET
manner	NOUN
 
all	DET
adust	ADV
and	CCONJ
athirst	VERB
the	DET
two	NUM
entered	VERB
the	DET
wineshop	NOUN
 
so	ADV
afflicted	VERB
to	PART
find	VERB
that	SCONJ
his	DET
friend	NOUN
has	AUX
drawn	VERB
a	DET
prize	NOUN
in	ADP
the	DET
lottery	NOUN
of	ADP
sainte	PROPN
guillotine	PROPN
 
then	ADV
they	PRON
moved	VERB
away	ADV
on	ADP
their	DET
hands	NOUN
and	CCONJ
knees	NOUN
 
i	PRON
am	VERB
afraid	ADJ
of	ADP
it	PRON
she	PRON
answered	VERB
shuddering	ADV
 
i	PRON
shall	AUX
be	VERB
ready	ADJ
in	ADP
a	DET
quarter	NOUN
of	ADP
an	DET
hour	NOUN
 
i	PRON
hope	VERB
you	PRON
have	AUX
been	AUX
this	DET
day	NOUN
preserved	VERB
for	ADP
a	DET
prosperous	ADJ
and	CCONJ
happy	ADJ
life	NOUN
 
i	PRON
am	VERB
cool	ADJ
now	ADV
said	VERB
monsieur	PROPN
the	DET
marquis	PROPN
and	CCONJ
may	VERB
go	VERB
to	ADP
bed	NOUN
 
as	ADV
often	ADV
as	SCONJ
the	DET
driver	NOUN
rested	VERB
them	PRON
and	CCONJ
brought	VERB
them	PRON
to	ADP
a	DET
stand	NOUN
with	ADP
a	DET
wary	ADJ
woho	PROPN
 
no	INTJ
said	VERB
defarge	PROPN
 
it	PRON
was	VERB
the	DET
dark	ADJ
and	CCONJ
dirty	ADJ
corner	NOUN
of	ADP
a	DET
small	ADJ
winding	ADJ
street	NOUN
 
you	PRON
know	VERB
i	PRON
have	AUX
been	AUX
drinking	VERB
 
as	SCONJ
i	PRON
was	AUX
prepared	ADJ
to	PART
hear	VERB
sir	NOUN
 
there	PRON
were	VERB
four	NUM
in	ADP
the	DET
room	NOUN
and	CCONJ
she	PRON
shut	VERB
them	PRON
all	DET
 
he	PRON
loved	VERB
his	DET
country	NOUN
and	CCONJ
could	AUX
n’t	PART
bear	VERB
it	PRON
and	CCONJ
had	AUX
given	VERB
information	NOUN
 
‘	PUNCT
i	PRON
congratulate	VERB
you	PRON
my	DET
brother	NOUN
’	PUNCT
were	VERB
his	DET
words	NOUN
as	SCONJ
he	PRON
turned	VERB
round	ADV
 
they	PRON
are	VERB
mr	PROPN
lorry	PROPN
whispered	VERB
the	DET
words	NOUN
glancing	VERB
fearfully	ADV
round	ADV
at	ADP
the	DET
locked	VERB
room	NOUN
murdering	VERB
the	DET
prisoners	NOUN
 
’	PUNCT
ask	VERB
him	PRON
is	VERB
that	DET
so	ADV
 
indeed	ADV
my	DET
own	ADJ
 
and	CCONJ
whose	DET
fault	NOUN
was	VERB
that	DET
 
i	PRON
have	AUX
seen	VERB
her	PRON
married	ADJ
to	ADP
a	DET
man	NOUN
who	PRON
knew	VERB
nothing	PRON
of	ADP
my	DET
fate	NOUN
 
asked	VERB
madame	NOUN
vacantly	ADV
 
you	PRON
deliberately	ADV
advise	VERB
me	PRON
not	PART
to	PART
go	VERB
up	ADP
to	ADP
soho	PROPN
and	CCONJ
offer	VERB
myselfmyself	PRON
stryver	PROPN
of	ADP
the	DET
king	PROPN
’s	PROPN
bench	PROPN
bar	NOUN
 
i	PRON
have	AUX
been	AUX
a	DET
bastille	PROPN
prisoner	NOUN
 
what	PRON
has	AUX
brought	VERB
you	PRON
here	ADV
 
you	PRON
might	AUX
have	AUX
used	VERB
your	DET
talents	NOUN
better	ADV
 
if	SCONJ
you	PRON
please	VERB
sir	NOUN
 
we	PRON
will	AUX
say	VERB
that	SCONJ
he	PRON
was	AUX
unexpectedly	ADV
found	VERB
at	ADP
his	DET
forge	NOUN
again	ADV
 
you	PRON
will	AUX
not	PART
be	VERB
late	ADJ
 
here	ADV
mr	PROPN
lorry	PROPN
became	VERB
aware	ADJ
from	ADP
where	ADV
he	PRON
sat	VERB
of	ADP
a	DET
most	ADV
remarkable	ADJ
goblin	PROPN
shadow	NOUN
on	ADP
the	DET
wall	NOUN
 
we	PRON
have	AUX
borne	VERB
this	DET
a	DET
long	ADJ
time	NOUN
said	VERB
madame	PROPN
defarge	PROPN
turning	VERB
her	DET
eyes	NOUN
again	ADV
upon	SCONJ
lucie	PROPN
 
it	PRON
was	VERB
as	SCONJ
if	SCONJ
the	DET
wind	NOUN
and	CCONJ
rain	NOUN
had	AUX
lulled	VERB
at	ADP
last	ADV
after	ADP
a	DET
long	ADJ
and	CCONJ
fearful	ADJ
storm	NOUN
 
will	AUX
you	PRON
wake	VERB
me	PRON
before	ADP
departing	VERB
 
i	PRON
carry	VERB
about	ADP
me	PRON
not	PART
a	DET
scrap	NOUN
of	ADP
writing	VERB
openly	ADV
referring	VERB
to	ADP
it	PRON
 
delicately	ADV
saying	VERB
halloa	PROPN
 
as	SCONJ
yet	ADV
none	NOUN
 
i	PRON
will	VERB
if	SCONJ
you	PRON
ask	VERB
it	PRON
 
and	CCONJ
he	PRON
took	VERB
another	DET
gentle	ADJ
little	ADJ
pinch	NOUN
of	ADP
snuff	PROPN
and	CCONJ
lightly	ADV
crossed	VERB
his	DET
legs	NOUN
 
swinging	VERB
by	ADP
the	DET
chain	NOUN
 
i	PRON
hear	VERB
messieurs	NOUN
 
light	VERB
them	PRON
you	PRON
 
mr	PROPN
darnay	PROPN
let	VERB
me	PRON
ask	VERB
you	PRON
a	DET
question	NOUN
 
seeing	VERB
it	PRON
he	PRON
poured	VERB
out	ADP
and	CCONJ
drank	VERB
another	DET
glassful	ADJ
 
he	PRON
looks	VERB
into	ADP
the	DET
first	ADJ
of	ADP
them	PRON
 
she	PRON
could	AUX
scarcely	ADV
answer	VERB
i	PRON
trust	VERB
in	ADP
you	PRON
 
i	PRON
mean	VERB
not	PART
a	DET
long	ADJ
time	NOUN
on	ADP
the	DET
journey	NOUN
a	DET
long	ADJ
time	NOUN
intending	VERB
the	DET
journey	NOUN
 
he	PRON
was	VERB
a	DET
french	ADJ
gentleman	NOUN
a	DET
scientific	ADJ
gentleman	NOUN
a	DET
man	NOUN
of	ADP
great	ADJ
acquirementsa	NOUN
doctor	NOUN
 
’	PUNCT
it	PRON
was	VERB
under	ADP
his	DET
hand	NOUN
and	CCONJ
i	PRON
soothed	VERB
him	PRON
to	PART
let	VERB
me	PRON
move	VERB
his	DET
hand	NOUN
away	ADV
 
no	DET
business	NOUN
of	ADP
anybody	PRON
’s	PUNCT
 
that	DET
weapon	NOUN
was	VERB
a	DET
gentleman	NOUN
’s	PUNCT
 
you	PRON
shall	VERB
not	PART
put	VERB
me	PRON
in	ADP
the	DET
wrong	ADJ
young	ADJ
lady	NOUN
said	VERB
mr	PROPN
stryver	PROPN
i	PRON
’ll	AUX
do	VERB
that	DET
for	ADP
you	PRON
 
it	PRON
is	VERB
not	PART
in	ADP
your	DET
nature	NOUN
to	PART
forget	VERB
them	PRON
 
we	PRON
do	AUX
n’t	PART
know	VERB
what	PRON
may	VERB
happen	VERB
 
everything	PRON
was	AUX
bowed	VERB
down	ADP
dejected	ADJ
oppressed	ADJ
and	CCONJ
broken	ADJ
 
then	ADV
said	VERB
he	PRON
of	ADP
saint	PROPN
antoine	PROPN
with	ADP
a	DET
strange	ADJ
look	NOUN
you	PRON
will	AUX
be	VERB
answered	VERB
tomorrow	NOUN
 
as	SCONJ
he	PRON
said	VERB
the	DET
word	NOUN
a	DET
blow	NOUN
was	AUX
struck	VERB
upon	SCONJ
the	DET
door	NOUN
 
extermination	NOUN
is	VERB
good	ADJ
doctrine	NOUN
my	DET
wife	NOUN
said	VERB
defarge	PROPN
rather	ADV
troubled	VERB
in	ADP
general	ADJ
i	PRON
say	VERB
nothing	PRON
against	ADP
it	PRON
 
her	DET
uncertainty	NOUN
lasted	VERB
but	CCONJ
a	DET
moment	NOUN
she	PRON
hurried	VERB
back	ADP
and	CCONJ
tapped	VERB
at	ADP
his	DET
door	NOUN
and	CCONJ
softly	ADV
called	VERB
to	ADP
him	PRON
 
how	ADV
do	AUX
you	PRON
do	VERB
 
emigrant	ADJ
my	DET
friends	NOUN
 
in	ADP
every	DET
line	NOUN
of	ADP
the	DET
narrative	NOUN
he	PRON
had	AUX
heard	VERB
he	PRON
had	AUX
heard	VERB
his	DET
condemnation	NOUN
 
in	ADP
a	DET
little	ADJ
while	SCONJ
he	PRON
came	VERB
 
stay	VERB
long	ADV
enough	ADV
and	CCONJ
i	PRON
shall	AUX
knit	VERB
‘	PUNCT
barsad	PROPN
’	PUNCT
before	ADP
you	PRON
go	VERB
 
said	VERB
miss	PROPN
pross	PROPN
 
is	VERB
it	PRON
a	DET
good	ADJ
sign	NOUN
that	SCONJ
he	PRON
wishes	VERB
to	PART
see	VERB
royalty	PROPN
and	CCONJ
nobility	PROPN
 
very	ADV
strange	ADJ
to	PART
see	VERB
what	PRON
a	DET
struggle	NOUN
there	PRON
was	VERB
within	ADP
him	PRON
 
he	PRON
recovered	VERB
himself	PRON
almost	ADV
instantly	ADV
 
that	SCONJ
at	ADP
least	ADJ
is	VERB
true	ADJ
said	VERB
mr	PROPN
lorry	PROPN
 
of	ADP
whom	PRON
one	NUM
was	VERB
monsieur	PROPN
defarge	PROPN
 
he	PRON
made	VERB
her	PRON
another	DET
bow	NOUN
 
i	PRON
ca	AUX
n’t	PART
say	VERB
 
i	PRON
wish	VERB
you	PRON
would	AUX
forget	VERB
it	PRON
 
she	PRON
was	VERB
pale	ADJ
and	CCONJ
trembling	ADJ
 
something	PRON
to	ADP
that	DET
effect	NOUN
was	AUX
said	VERB
by	ADP
the	DET
intoxicated	ADJ
liar	NOUN
who	PRON
committed	VERB
the	DET
assault	NOUN
but	CCONJ
it	PRON
was	VERB
not	PART
true	ADJ
 
returned	VERB
the	DET
spy	NOUN
 
foulon	PROPN
who	PRON
told	VERB
my	DET
baby	NOUN
it	PRON
might	AUX
suck	VERB
grass	NOUN
when	ADV
these	DET
breasts	NOUN
were	VERB
dry	ADJ
with	ADP
want	NOUN
 
the	DET
drum	NOUN
’s	PUNCT
was	VERB
the	DET
only	ADJ
voice	NOUN
in	ADP
saint	PROPN
antoine	PROPN
that	SCONJ
blood	NOUN
and	CCONJ
hurry	NOUN
had	AUX
not	PART
changed	VERB
 
darnay	PROPN
asked	VERB
the	DET
postmaster	NOUN
when	ADV
he	PRON
had	AUX
thanked	VERB
him	PRON
and	CCONJ
stood	VERB
beside	ADP
him	PRON
in	ADP
the	DET
yard	NOUN
 
where	ADV
could	VERB
he	PRON
be	AUX
 
but	CCONJ
you	PRON
understand	VERB
that	SCONJ
that	DET
was	VERB
not	PART
the	DET
child	NOUN
i	PRON
am	AUX
speaking	VERB
of	ADP
 
alas	INTJ
no	INTJ
monseigneur	NOUN
 
i	PRON
must	AUX
finish	VERB
my	DET
record	NOUN
today	NOUN
 
so	ADV
you	PRON
put	VERB
him	PRON
in	ADP
his	DET
coffin	NOUN
 
the	DET
jackalthose	PROPN
were	AUX
drinking	VERB
days	NOUN
and	CCONJ
most	ADJ
men	NOUN
drank	VERB
hard	ADV
 
within	ADP
an	DET
hour	NOUN
or	CCONJ
two	NUM
from	ADP
this	DET
 
it	PRON
is	VERB
all	DET
the	DET
same	ADJ
said	VERB
the	DET
spy	NOUN
airily	ADV
but	CCONJ
discomfited	ADJ
too	ADV
 
they	PRON
were	AUX
done	VERB
with	ADP
some	DET
very	ADV
poor	ADJ
instrument	NOUN
and	CCONJ
hurriedly	ADV
with	ADP
an	DET
unsteady	ADJ
hand	NOUN
 
but	CCONJ
it	PRON
is	VERB
your	DET
weakness	NOUN
that	SCONJ
you	PRON
sometimes	ADV
need	VERB
to	PART
see	VERB
your	DET
victim	NOUN
and	CCONJ
your	DET
opportunity	NOUN
to	PART
sustain	VERB
you	PRON
 
you	PRON
might	AUX
from	ADP
your	DET
appearance	NOUN
be	VERB
the	DET
wife	NOUN
of	ADP
lucifer	PROPN
said	VERB
miss	PROPN
pross	PROPN
in	ADP
her	DET
breathing	NOUN
 
why	ADV
you	PRON
’re	VERB
at	ADP
it	PRON
afore	ADV
my	DET
face	NOUN
 
let	VERB
him	PRON
come	VERB
out	ADV
too	ADV
said	VERB
solomon	PROPN
 
the	DET
footsteps	NOUN
die	VERB
out	ADP
for	ADP
everalong	PROPN
the	DET
paris	PROPN
streets	VERB
the	DET
deathcarts	NOUN
rumble	VERB
hollow	ADJ
and	CCONJ
harsh	ADJ
 
him	PRON
man	NOUN
with	ADP
whom	PRON
i	PRON
have	AUX
exchanged	VERB
 
she	PRON
will	AUX
now	ADV
be	VERB
at	ADP
home	NOUN
awaiting	ADV
the	DET
moment	NOUN
of	ADP
his	DET
death	NOUN
 
cheer	VERB
up	ADP
and	CCONJ
have	VERB
a	DET
thankful	ADJ
heart	NOUN
 
a	DET
man	NOUN
with	ADP
a	DET
bloated	ADJ
face	NOUN
opened	VERB
the	DET
strong	ADJ
wicket	NOUN
to	ADP
whom	PRON
defarge	PROPN
presented	VERB
the	DET
emigrant	PROPN
evrémonde	PROPN
 
a	DET
tenant	NOUN
of	ADP
his	DET
 
mr	PROPN
lorry	PROPN
ventured	VERB
to	PART
ask	VERB
 
after	ADP
sipping	VERB
his	DET
cognac	NOUN
to	ADP
the	DET
end	NOUN
he	PRON
added	VERB
 
he	PRON
may	AUX
not	PART
have	AUX
known	VERB
of	ADP
it	PRON
beforehand	ADV
said	VERB
mr	PROPN
lorry	PROPN
 
and	CCONJ
why	ADV
not	PART
 
the	DET
little	ADJ
boy	NOUN
had	AUX
spoken	VERB
of	ADP
him	PRON
almost	ADV
at	ADP
the	DET
last	ADJ
 
you	PRON
shall	VERB
see	VERB
the	DET
apartment	NOUN
that	DET
i	PRON
told	VERB
you	PRON
you	PRON
could	AUX
occupy	VERB
 
you	PRON
and	CCONJ
your	DET
luck	NOUN
sydney	PROPN
 
when	ADV
do	AUX
you	PRON
cease	VERB
to	PART
work	NOUN
 
walking	VERB
between	ADP
her	DET
father	NOUN
and	CCONJ
mr	PROPN
darnay	PROPN
lucie	PROPN
manette	PROPN
passed	VERB
into	ADP
the	DET
open	ADJ
air	NOUN
 
receiving	VERB
no	DET
answer	NOUN
he	PRON
tore	VERB
his	DET
hair	NOUN
and	CCONJ
beat	VERB
his	DET
feet	NOUN
upon	SCONJ
the	DET
ground	NOUN
like	SCONJ
a	DET
distracted	ADJ
child	NOUN
 
this	DET
is	VERB
that	SCONJ
written	ADJ
paper	NOUN
 
asks	VERB
lucie	PROPN
clinging	VERB
to	ADP
the	DET
old	ADJ
man	NOUN
 
he	PRON
’s	VERB
hoarser	ADJ
than	SCONJ
suits	VERB
me	PRON
is	VERB
jerry	PROPN
 
we	PRON
are	VERB
quite	DET
a	DET
french	ADJ
house	NOUN
as	ADV
well	ADV
as	SCONJ
an	DET
english	PROPN
one	NOUN
 
it	PRON
was	VERB
a	DET
hard	ADJ
matter	NOUN
to	PART
preserve	VERB
the	DET
innocent	ADJ
deceit	NOUN
of	ADP
which	DET
they	PRON
were	AUX
profoundly	ADV
unsuspicious	ADJ
 
citizen	NOUN
i	PRON
desire	VERB
nothing	PRON
more	ADJ
than	SCONJ
to	PART
get	VERB
to	ADP
paris	PROPN
though	SCONJ
i	PRON
could	AUX
dispense	VERB
with	ADP
the	DET
escort	NOUN
 
manette	PROPN
for	ADP
your	DET
life	NOUN
do	AUX
n’t	PART
touch	VERB
the	DET
blind	ADJ
 
i	PRON
am	VERB
thankful	ADJ
 
said	VERB
mr	PROPN
lorry	PROPN
 
lost	VERB
utterly	ADV
lost	VERB
 
monseigneur	PROPN
the	DET
man	NOUN
 
emigrants	NOUN
have	VERB
no	DET
rights	NOUN
evrémonde	PROPN
was	VERB
the	DET
stolid	ADJ
reply	NOUN
 
it	PRON
will	AUX
die	VERB
out	ADP
said	VERB
monsieur	PROPN
the	DET
marquis	PROPN
glancing	VERB
at	ADP
his	DET
hands	NOUN
directly	ADV
 
i	PRON
get	VERB
on	ADP
 
forgive	VERB
my	DET
curiosity	NOUN
do	AUX
you	PRON
under	ADP
your	DET
new	ADJ
philosophy	NOUN
graciously	ADV
intend	VERB
to	PART
live	VERB
 
defarge	PROPN
motioned	VERB
with	ADP
the	DET
paper	NOUN
to	ADP
the	DET
prisoner	NOUN
that	SCONJ
he	PRON
must	AUX
accompany	VERB
him	PRON
 
if	SCONJ
you	PRON
have	VERB
do	AUX
n’t	PART
expect	VERB
me	PRON
to	PART
keep	VERB
your	DET
secret	NOUN
 
apparently	ADV
it	PRON
must	AUX
be	VERB
 
you	PRON
are	VERB
fatigued	ADJ
 
be	VERB
under	ADP
no	DET
apprehension	NOUN
miss	PROPN
manette	PROPN
of	ADP
my	DET
ever	ADV
resuming	VERB
this	DET
conversation	NOUN
by	ADP
so	ADV
much	ADV
as	SCONJ
a	DET
passing	VERB
word	NOUN
 
which	DET
is	VERB
he	PRON
 
it	PRON
was	VERB
stryver	PROPN
’s	PART
grand	ADJ
peculiarity	NOUN
that	DET
he	PRON
always	ADV
seemed	VERB
too	ADV
big	ADJ
for	ADP
any	DET
place	NOUN
or	CCONJ
space	NOUN
 
and	CCONJ
why	ADV
look	VERB
there	ADV
 
both	CCONJ
the	DET
women	NOUN
followed	VERB
the	DET
second	ADJ
woman	NOUN
being	VERB
the	DET
vengeance	NOUN
 
have	AUX
you	PRON
recognised	VERB
him	PRON
monsieur	ADJ
 
this	DET
is	VERB
she	PRON
 
what	PRON
is	VERB
that	SCONJ
in	ADP
your	DET
hand	NOUN
 
in	ADP
a	DET
very	ADV
clear	ADJ
and	CCONJ
pleasant	ADJ
young	ADJ
voice	NOUN
a	DET
little	ADJ
foreign	ADJ
in	ADP
its	DET
accent	NOUN
but	CCONJ
a	DET
very	ADV
little	ADJ
indeed	ADV
 
that	SCONJ
i	PRON
am	VERB
too	ADV
old	ADJ
 
i	PRON
do	AUX
n’t	PART
hear	VERB
you	PRON
said	VERB
miss	PROPN
pross	PROPN
 
is	AUX
this	DET
the	DET
emigrant	NOUN
evrémonde	PROPN
 
do	AUX
you	PRON
call	VERB
the	DET
whole	ADJ
reckoning	NOUN
 
i	PRON
am	VERB
busy	ADJ
 
you	PRON
go	VERB
out	ADV
at	ADP
the	DET
gate	NOUN
by	ADP
which	DET
you	PRON
brought	VERB
me	PRON
in	ADP
 
and	CCONJ
i	PRON
am	VERB
in	ADP
plain	ADJ
reality	NOUN
 
it	PRON
would	AUX
be	VERB
an	DET
impertinence	NOUN
elsewhere	ADV
but	CCONJ
it	PRON
is	VERB
not	PART
so	ADV
here	ADV
to	PART
ask	VERB
your	DET
name	NOUN
and	CCONJ
condition	NOUN
 
it	PRON
is	VERB
so	ADV
assented	VERB
defarge	PROPN
 
ah	INTJ
what	PRON
a	DET
pity	NOUN
 
no	INTJ
the	DET
great	ADJ
magician	NOUN
who	PRON
majestically	ADV
works	VERB
out	ADP
the	DET
appointed	VERB
order	NOUN
of	ADP
the	DET
creator	PROPN
never	ADV
reverses	VERB
his	DET
transformations	NOUN
 
he	PRON
is	VERB
dead	ADJ
 
upon	SCONJ
the	DET
top	NOUN
of	ADP
the	DET
bank	NOUN
was	VERB
a	DET
low	ADJ
brick	ADJ
wall	NOUN
surmounted	VERB
by	ADP
an	DET
iron	ADJ
railing	NOUN
 
that	DET
’s	VERB
about	ADP
it	PRON
 
emigrant	PROPN
said	VERB
the	DET
functionary	NOUN
i	PRON
am	AUX
going	VERB
to	PART
send	VERB
you	PRON
on	ADP
to	ADP
paris	PROPN
under	ADP
an	DET
escort	NOUN
 
are	VERB
we	PRON
ready	ADJ
 
i	PRON
call	VERB
myself	PRON
the	DET
samson	PROPN
of	ADP
the	DET
firewood	ADJ
guillotine	NOUN
 
louder	ADJ
vengeance	NOUN
much	ADV
louder	ADV
and	CCONJ
still	ADV
she	PRON
will	AUX
scarcely	ADV
hear	VERB
thee	PRON
 
now	ADV
you	PRON
think	VERB
i	PRON
may	AUX
not	PART
be	VERB
right	ADJ
 
i	PRON
had	VERB
no	DET
intention	NOUN
in	ADP
the	DET
words	NOUN
i	PRON
used	VERB
to	PART
claim	VERB
it	PRON
yet	ADV
 
she	PRON
said	VERB
it	PRON
aloud	ADV
but	CCONJ
added	VERB
to	ADP
herself	PRON
as	SCONJ
she	PRON
resumed	VERB
her	DET
knitting	NOUN
 
i	PRON
noticed	VERB
that	SCONJ
these	DET
bonds	NOUN
were	VERB
all	DET
portions	NOUN
of	ADP
a	DET
gentleman	NOUN
’s	PART
dress	NOUN
 
to	PART
whom	PRON
do	AUX
i	PRON
address	VERB
it	PRON
 
he	PRON
formed	VERB
this	DET
speech	NOUN
with	ADP
his	DET
lips	NOUN
many	ADJ
times	NOUN
before	ADP
he	PRON
could	AUX
utter	VERB
it	PRON
 
i	PRON
confide	VERB
this	DET
paper	NOUN
in	ADP
the	DET
writing	NOUN
of	ADP
doctor	NOUN
manette	PROPN
to	ADP
the	DET
hands	NOUN
